37
406
30
274
6965
75
125
3166
354
217
75
510
4346
4346
40
712
91
35
25
90
303
100
2781
50
124
1271
1984
149
170
500
100
298
0
28
28
28
28
124
30
30274
240
42
96
75
108
1708
237
35
40
482
124
46
150
25
534
274
105
492
502
200
50
38
7055
85
73
43
572
50
150
27531
0
75
25
22992
14754
92
150
60
612
45
712
195
158
163
163
40
15
31
1070
1383
60
38
20292
12503
50
116
243
27
2462
27440
97
40
70
46
110
8073
513
794
196
200
11429
413
2060
38
97
41
3111
134
73
268
97
52
80
68
257314
263
30
94
98
376
159
2236
305
40
163
33
51
120
190
64
82
3505
50
23
40
865
1952
333
106
125
400
57
113
2143
29
1548
75
632
5367
1457
380
50
1995
600
175
487
269
25
40
70
130
3895
225
120
85
4300
4300
30
12661
6488
1469
1651
15
217
80
75
47
38
143
1680
72
4240
4240
39736
13153
35302
32416
6258
5503
25
10
612
101
0
20
190
274
84
4045
580
1375
70
210
27
311
97717
200
968
247
320
516
48
94
20
80
137
1049
275
20
1542
67
38
60
55
171
31359
158
920
135
60
0
415
100
19
35
170
23
150
40
18
54
95
21
214
181
25
4250
200
25
430
24
65
26
75
116
77
167
25
2304
158
5702
114
40
16
6980
400
69438
75
212
204
112
195
90
86
50
543
4863
75
52
30
59
10570
55
110
25118
25118
2446
146
2700
22
215
55
128
673
72
30
108
35
40
170
1042
109
104
151623
30
50
670
21
30
1086
95
0
85
3876
156
278
120
91
30
150
25
132
169
70
0
112
86
33
43
88
25
30
32
139
2520
0
24
210
7609
70
80
61
83
2860
7474
277
49
48019
52
1246
47
211
650
215
5646
5646
372
188
1109
95
554
441
464
1785
2304
88
2944
30
310
87
145
103
45
15
341
35
84
221
78
138
123
100
69
26
2241
57
57
1245
23
100
132127
150
20
850
50
50
38
75
50
28
40
38
32
114
35
80
550
5731
100
85
26
25
8110
45
36
7050
36274
35
21
46344
3929
29322
23
40
0
158
25
400
36
304
33867
147
599
2575
88
450
395
710
380
518
20
32
30
360
150
47
5443
2652
12518
215
130
300
45
1080
70
100
1547
248
4474
2100
176
28
4824
10
4347
30
0
45
380
15
5738
10
976
126
150
1350
12
19
130
12
400
31
1800
20
17
41
225
288
18
17
150
225
10343
20
14
70
0
486
2056
17
506
10
190
25
21
35
1000
120
10
16
48
15
18
16
79
10
68
26
16
42
27
25
33
78
67
10
20
10
91
46
339
157
206
35
14
1431
186
22
32
450
76
38
33
50
135
20
150
63
105
28
134
10
32
800
60
10
153
25
1522
26
56
39
1503
168
65
54
21
111
357
42
0
760
36
6309
19
1598
35
38
25
670
28
85
15
562
630
0
1200
42
55
41
128
10
11
14
225
1538
30
10
50
34
13
57
35
18
50
0
205
21
469
74
62
91
22
2269
1626
28687
0
2940
0
90
33
6033
74
58
36
231
10
18430
410
27276
340
370
50
13
1816
1816
29
48889
166
747
70
10
50
460
400
83733
101
59
32
46
35
10
40
900
81826
20
1649
70
117
15
40
59
2312
19
1083
180
72
58
0
2289
0
124
135
63
19
103
4310
690
47
10
140
416
1286
51
319
85
255
20
13
150
39
78
170
57
15
20
17
155
236
1350
11
100
200
32
70
460
0
85
325
10
30
62
122
50
1020
530
859
92
82
4736
338
100
15
114
19
775
41
1044
125
8094
7000
545
17
168
867
186
78698
2295
200
3142
7697
200
31
62
157
40
111
44
18
46
69
40
10
36556
54
4016
12407
6042
55
8925
28
392
27
102
34
21846
85
30
130
5247
34
1749
25
1319
7194
1035
100
3874
120
21
79
100
680
18618
25
54
32
39
25
0
74
43
2575
10
200
143
39715
50
995
40
12
58
13417
136
429
146
155
237
48
245
10
28
55
26
22
105
2662
18900
444
40
35
100
17
20
87
40
20
10
20
8417
51624
51624
36807
36807
56556
56556
0
6151
9989
76
36523
130
1660
45
50
2207
821
150
9217
866
194
58
17357
391
50
148
183
25
19
29
23
34
260
50
40
184
73
426
100
100
0
31
116
1088
13
6049
15619
281893
281893
40
43
370
81
40
86
21
47
100
99
4100
300
19
422
14
14
45
80
50
2070
12
1261
15
258
11
21
12
127
18
20
60
18
300
1756
70
15
1265
0
73
26
103
27
88
12
59
56
100
108
16
10
75
63
25
484
14
127
23
23
175
10
13
10
11
17
35
12
37
38
10
1352
12
1314
513
300
64
10
12
265
62
200
2956
2290
12
175
96
215
60
155
154
20
70
20
20
60
646
4564
60
53
40
32
25
17
20
185
115
40
10
1500
10
328
3716
170
268
15185
62
75
95
1678
163
80
68
90
12300
10
300
375
4064
76
347
260
441
63
191
30
268
70
33
90288
90288
63
33
12
215
504
45
10
316
38008
825
1350
2100
113
116
962
12
96901
62
11
70
51
52
278
2883
31
56
640
100
11
80
856
116
14
224
56
16
32
89
50
3674
14
28
10
77
822
43
40
13
282
63
110
50
30
37
320
67
34
229651
229651
128
40
36
51
167
20
247
39
34
106
365
205
136
22
30
2950
410203
410203
410203
410203
100
48920
48920
48920
993
18703
36450
338
30
207
1200
135
972
35
51
14
67
700
2225
23136
35
2995
45
114
46150
23
250
1900
10
30
2490
2162
34
16
100
650
668
39387
48
367
155
1014
10
289
32
88
103
36
166
60
172
15
125
63311
63311
24
1120
150
13
573
1751
6974
400
152
200
25
12
3380
360
53
261
76
30
33
80
53
150
32
3889
63
15
160
167
12
38
10
58
120
550
17
35
153336
60
88
1500
4531
96949
96949
30
0
20
10
147
20
150
186
10
80
161
10
115
50
172
2500
65
22
130
63
26
835
121
45
144
55
155
257
33
25
1127
23
24
27
600
70
2512
50
1350
1764
210
35
43
47
120
15
17
17
10
120
207
525
30
46
80
2422
2546
90
17
148
20
2
28
214
210
12
74
283
25
24
30
263
38
244
974
190
20
100
80
22
30
96
193
131
202
47
213
81
90
128
25
35
27
149
208
64
81
10
183
80
95
83
35
130
156
14217
150
100
316
280
13
448
448
84
50
103
757
156
26
30
29
94
58
130
107
20
21
1020
240
33
20
46
225
105
81
16
20
60
156
423
80
35
1300
139
600
34
131
2438
80
35
25
12
3380
19
756
66
279
11
167
15
85
10
54612
1926
28
17
8838
44
244
5332
4840
5737
1975
381
10296
58
260
1872
227
280
53
496
15
250
200
10
190
34
11
520
91
167
604
128
220
98
67
83
16
200
10
52
30
300
22
19
25
52
18
63
10
5563
526
29
11
12
289
289
68
10
40
9
350
1011
42
75
91
8799
30
3435
200
55
0
15
10
420
25
137
11
42
0
77758
145
67
80
4615
62
35
97
37
605
200
150
140
703
50
745
1806
494
328
50
200
9999
19
2534
75
355
0
3126
